,customer_id,observation_date,label,propensity_score
668,KH012630,2023-12-31,1,0.9736
669,KH012625,2023-12-31,1,0.9735
670,KH010902,2023-12-31,1,0.9734
671,KH010682,2023-12-31,1,0.9734
672,KH010484,2023-12-31,1,0.9733
673,KH011225,2023-12-31,1,0.9733
674,KH011073,2023-12-31,1,0.9733
675,KH012900,2023-12-31,1,0.9733
676,KH012099,2023-12-31,1,0.9733
677,KH010655,2023-12-31,1,0.9732
678,KH011180,2023-12-31,1,0.9732
679,KH012739,2023-12-31,1,0.9729
680,KH012312,2023-12-31,1,0.9728
681,KH011584,2023-12-31,1,0.9728
682,KH012735,2023-12-31,1,0.9727
683,KH011194,2023-12-31,1,0.9727
684,KH010907,2023-12-31,1,0.9726
685,KH012119,2023-12-31,1,0.9726
686,KH012880,2023-12-31,1,0.9726
687,KH012404,2023-12-31,1,0.9726
688,KH012247,2023-12-31,1,0.9726
689,KH012364,2023-12-31,1,0.9725
690,KH012194,2023-12-31,1,0.9725
691,KH011285,2023-12-31,1,0.9725
692,KH012618,2023-12-31,1,0.9725
693,KH010173,2023-12-31,1,0.9725
694,KH010355,2023-12-31,1,0.9724
695,KH010698,2023-12-31,1,0.9724
696,KH012754,2023-12-31,1,0.9724
697,KH010002,2023-12-31,1,0.9723
698,KH010554,2023-12-31,1,0.9722
699,KH011302,2023-12-31,1,0.9722
700,KH012969,2023-12-31,1,0.9722
701,KH011260,2023-12-31,1,0.972
702,KH011447,2023-12-31,1,0.972
703,KH012386,2023-12-31,1,0.972
704,KH012307,2023-12-31,1,0.9719
705,KH010946,2023-12-31,1,0.9719
706,KH011542,2023-12-31,1,0.9717
707,KH012266,2023-12-31,1,0.9716
708,KH010660,2023-12-31,1,0.9716
709,KH010600,2023-12-31,1,0.9716
710,KH010602,2023-12-31,1,0.9715
711,KH011746,2023-12-31,1,0.9714
712,KH012190,2023-12-31,1,0.9714
713,KH011349,2023-12-31,1,0.9714
714,KH012118,2023-12-31,1,0.9712
715,KH010309,2023-12-31,1,0.9711
716,KH011178,2023-12-31,1,0.9711
717,KH012683,2023-12-31,1,0.9711
718,KH010615,2023-12-31,1,0.9711
719,KH012815,2023-12-31,1,0.971
720,KH012722,2023-12-31,1,0.971
721,KH011188,2023-12-31,1,0.9709
722,KH010616,2023-12-31,1,0.9709
723,KH012314,2023-12-31,1,0.9709
724,KH011937,2023-12-31,1,0.9708
725,KH011728,2023-12-31,1,0.9708
726,KH011289,2023-12-31,1,0.9708
727,KH012239,2023-12-31,1,0.9707
728,KH010054,2023-12-31,1,0.9706
729,KH010088,2023-12-31,1,0.9706
730,KH012591,2023-12-31,1,0.9705
731,KH011190,2023-12-31,1,0.9705
732,KH010154,2023-12-31,1,0.9702
733,KH010522,2023-12-31,1,0.9702
734,KH010909,2023-12-31,1,0.9702
735,KH010672,2023-12-31,1,0.9702
736,KH010098,2023-12-31,1,0.97
737,KH011516,2023-12-31,1,0.97
738,KH010955,2023-12-31,1,0.97
739,KH011397,2023-12-31,1,0.9699
740,KH010590,2023-12-31,1,0.9699
741,KH011887,2023-12-31,1,0.9698
742,KH010736,2023-12-31,1,0.9697
743,KH010566,2023-12-31,1,0.9696
744,KH010466,2023-12-31,1,0.9696
745,KH010754,2023-12-31,1,0.9696
746,KH011138,2023-12-31,1,0.9695
747,KH011674,2023-12-31,1,0.9695
748,KH010028,2023-12-31,1,0.9695
749,KH010263,2023-12-31,1,0.9693
750,KH011029,2023-12-31,1,0.9692
751,KH011904,2023-12-31,1,0.9692
752,KH011175,2023-12-31,1,0.9691
753,KH010890,2023-12-31,1,0.9691
754,KH010208,2023-12-31,1,0.9691
755,KH010891,2023-12-31,1,0.969
756,KH011118,2023-12-31,1,0.969
757,KH012564,2023-12-31,1,0.969
758,KH011876,2023-12-31,1,0.9689
759,KH011493,2023-12-31,1,0.9689
760,KH010388,2023-12-31,1,0.9688
761,KH012146,2023-12-31,1,0.9688
762,KH010129,2023-12-31,1,0.9688
763,KH010077,2023-12-31,1,0.9687
764,KH010013,2023-12-31,1,0.9687
765,KH011062,2023-12-31,1,0.9686
766,KH010609,2023-12-31,1,0.9685
767,KH012268,2023-12-31,1,0.9685
768,KH011144,2023-12-31,1,0.9682
769,KH011407,2023-12-31,1,0.9682
770,KH010011,2023-12-31,1,0.9681
771,KH012100,2023-12-31,1,0.9681
772,KH010396,2023-12-31,1,0.9679
773,KH010436,2023-12-31,1,0.9679
774,KH010252,2023-12-31,1,0.9677
775,KH012985,2023-12-31,1,0.9677
776,KH011313,2023-12-31,1,0.9677
777,KH010305,2023-12-31,1,0.9675
778,KH010021,2023-12-31,1,0.9675
779,KH012009,2023-12-31,1,0.9675
780,KH010076,2023-12-31,1,0.9674
781,KH010144,2023-12-31,1,0.9669
782,KH010612,2023-12-31,1,0.9668
783,KH012028,2023-12-31,1,0.9667
784,KH011500,2023-12-31,1,0.9666
785,KH012673,2023-12-31,1,0.9665
786,KH011327,2023-12-31,1,0.9665
787,KH011531,2023-12-31,1,0.9664
788,KH010056,2023-12-31,1,0.9663
789,KH011345,2023-12-31,1,0.9661
790,KH011387,2023-12-31,1,0.9658
791,KH010291,2023-12-31,1,0.9658
792,KH011344,2023-12-31,1,0.9657
793,KH012663,2023-12-31,1,0.9654
794,KH012523,2023-12-31,1,0.9654
795,KH010022,2023-12-31,1,0.9653
796,KH010461,2023-12-31,1,0.9653
797,KH010745,2023-12-31,1,0.9653
798,KH012542,2023-12-31,1,0.9652
799,KH010678,2023-12-31,1,0.9652
800,KH010771,2023-12-31,1,0.9652
801,KH012366,2023-12-31,1,0.9652
802,KH011813,2023-12-31,1,0.965
803,KH010995,2023-12-31,1,0.9647
804,KH012714,2023-12-31,1,0.9647
805,KH010614,2023-12-31,1,0.9646
806,KH011373,2023-12-31,1,0.9644
807,KH011850,2023-12-31,1,0.9643
808,KH012524,2023-12-31,1,0.9642
809,KH011838,2023-12-31,1,0.9642
810,KH012093,2023-12-31,1,0.9641
811,KH012726,2023-12-31,1,0.964
812,KH012077,2023-12-31,1,0.964
813,KH012845,2023-12-31,1,0.9639
814,KH012550,2023-12-31,1,0.9637
815,KH011172,2023-12-31,1,0.9633
816,KH012448,2023-12-31,1,0.9631
817,KH010374,2023-12-31,1,0.9629
818,KH012698,2023-12-31,1,0.9628
819,KH011358,2023-12-31,1,0.9628
820,KH011911,2023-12-31,1,0.9627
821,KH010635,2023-12-31,1,0.9626
822,KH010947,2023-12-31,1,0.9624
823,KH010110,2023-12-31,1,0.9624
824,KH012013,2023-12-31,1,0.9623
825,KH011675,2023-12-31,1,0.9623
826,KH010455,2023-12-31,1,0.9621
827,KH012296,2023-12-31,1,0.962
828,KH010821,2023-12-31,1,0.962
829,KH010468,2023-12-31,1,0.9619
830,KH011433,2023-12-31,1,0.9618
831,KH010976,2023-12-31,1,0.9616
832,KH010126,2023-12-31,1,0.9615
833,KH012005,2023-12-31,1,0.9614
834,KH010760,2023-12-31,1,0.9614
835,KH011793,2023-12-31,1,0.9614
836,KH012647,2023-12-31,1,0.9609
837,KH011018,2023-12-31,1,0.9609
838,KH012918,2023-12-31,1,0.9608
839,KH012449,2023-12-31,1,0.9605
840,KH012085,2023-12-31,1,0.9604
841,KH012896,2023-12-31,1,0.9604
842,KH010797,2023-12-31,1,0.9601
843,KH011052,2023-12-31,1,0.9601
844,KH011969,2023-12-31,1,0.96
845,KH012987,2023-12-31,1,0.96
846,KH011971,2023-12-31,1,0.9596
847,KH010980,2023-12-31,1,0.9596
848,KH012909,2023-12-31,1,0.9596
849,KH010962,2023-12-31,1,0.9594
850,KH011631,2023-12-31,1,0.9591
851,KH011278,2023-12-31,1,0.959
852,KH012260,2023-12-31,1,0.9589
853,KH011169,2023-12-31,1,0.9589
854,KH011464,2023-12-31,1,0.9589
855,KH011314,2023-12-31,1,0.9587
856,KH010928,2023-12-31,1,0.9585
857,KH010260,2023-12-31,1,0.9583
858,KH012208,2023-12-31,1,0.958
859,KH011045,2023-12-31,1,0.9578
860,KH011368,2023-12-31,1,0.9578
861,KH011012,2023-12-31,1,0.9576
862,KH012224,2023-12-31,1,0.9573
863,KH011921,2023-12-31,1,0.9572
864,KH012831,2023-12-31,1,0.9567
865,KH012976,2023-12-31,1,0.9567
866,KH012350,2023-12-31,1,0.9567
867,KH011136,2023-12-31,1,0.9566
868,KH011386,2023-12-31,1,0.9565
869,KH010215,2023-12-31,1,0.956
870,KH012248,2023-12-31,1,0.9559
871,KH011102,2023-12-31,1,0.9559
872,KH012700,2023-12-31,1,0.9558
873,KH012049,2023-12-31,1,0.9557
874,KH011266,2023-12-31,1,0.9555
875,KH011203,2023-12-31,1,0.9554
876,KH011215,2023-12-31,1,0.955
877,KH010038,2023-12-31,1,0.955
878,KH010004,2023-12-31,1,0.955
879,KH010378,2023-12-31,1,0.9549
880,KH010082,2023-12-31,1,0.9548
881,KH011412,2023-12-31,1,0.9546
882,KH012680,2023-12-31,1,0.9546
883,KH010799,2023-12-31,1,0.9543
884,KH012894,2023-12-31,1,0.9543
885,KH011124,2023-12-31,1,0.9542
886,KH012968,2023-12-31,1,0.9536
887,KH012891,2023-12-31,1,0.9532
888,KH012920,2023-12-31,1,0.953
889,KH011759,2023-12-31,1,0.9523
890,KH010168,2023-12-31,1,0.9522
891,KH011769,2023-12-31,1,0.9521
892,KH011437,2023-12-31,1,0.9521
893,KH011371,2023-12-31,1,0.9515
894,KH011006,2023-12-31,1,0.9515
895,KH012555,2023-12-31,1,0.9514
896,KH010699,2023-12-31,1,0.9513
897,KH010626,2023-12-31,1,0.9512
898,KH011365,2023-12-31,1,0.9511
899,KH011984,2023-12-31,1,0.951
900,KH011040,2023-12-31,1,0.951
901,KH011546,2023-12-31,1,0.951
902,KH012879,2023-12-31,1,0.9509
903,KH012820,2023-12-31,1,0.9508
904,KH011434,2023-12-31,1,0.9504
905,KH010031,2023-12-31,1,0.9503
906,KH011089,2023-12-31,1,0.9502
907,KH012594,2023-12-31,1,0.9502
908,KH011974,2023-12-31,1,0.9499
909,KH010027,2023-12-31,1,0.9499
910,KH012817,2023-12-31,1,0.9498
911,KH012568,2023-12-31,1,0.9497
912,KH010673,2023-12-31,1,0.9495
913,KH011831,2023-12-31,1,0.9494
914,KH010746,2023-12-31,1,0.9493
915,KH011976,2023-12-31,1,0.9492
916,KH010384,2023-12-31,1,0.9485
917,KH010228,2023-12-31,1,0.9482
918,KH012525,2023-12-31,1,0.9482
919,KH012251,2023-12-31,1,0.9481
920,KH012342,2023-12-31,1,0.948
921,KH012882,2023-12-31,1,0.9479
922,KH010278,2023-12-31,1,0.9477
923,KH011789,2023-12-31,1,0.9476
924,KH011167,2023-12-31,1,0.9474
925,KH011271,2023-12-31,1,0.9473
926,KH011949,2023-12-31,1,0.9471
927,KH011398,2023-12-31,1,0.9468
928,KH011957,2023-12-31,1,0.9467
929,KH011742,2023-12-31,1,0.9465
930,KH010431,2023-12-31,1,0.9464
931,KH011439,2023-12-31,1,0.9462
932,KH010390,2023-12-31,1,0.9462
933,KH011627,2023-12-31,1,0.946
934,KH012565,2023-12-31,1,0.9459
935,KH012392,2023-12-31,1,0.9455
936,KH012868,2023-12-31,1,0.9455
937,KH011022,2023-12-31,1,0.9453
938,KH010006,2023-12-31,1,0.9452
939,KH010320,2023-12-31,1,0.9445
940,KH011972,2023-12-31,1,0.9443
941,KH012394,2023-12-31,1,0.9441
942,KH010368,2023-12-31,1,0.9441
943,KH010784,2023-12-31,1,0.9433
944,KH012229,2023-12-31,1,0.9431
945,KH012866,2023-12-31,1,0.943
946,KH012554,2023-12-31,1,0.9429
947,KH012217,2023-12-31,1,0.9429
948,KH011750,2023-12-31,1,0.9428
949,KH011258,2023-12-31,1,0.9427
950,KH010791,2023-12-31,1,0.9421
951,KH012545,2023-12-31,1,0.942
952,KH010192,2023-12-31,1,0.942
953,KH012563,2023-12-31,1,0.9419
954,KH011418,2023-12-31,1,0.9417
955,KH010627,2023-12-31,1,0.9415
956,KH010290,2023-12-31,1,0.9414
957,KH011435,2023-12-31,1,0.941
958,KH011267,2023-12-31,1,0.9409
959,KH010496,2023-12-31,1,0.9408
960,KH010871,2023-12-31,1,0.9407
961,KH012285,2023-12-31,1,0.9402
962,KH011597,2023-12-31,1,0.9398
963,KH012595,2023-12-31,1,0.9397
964,KH010159,2023-12-31,1,0.9392
965,KH010235,2023-12-31,1,0.939
966,KH011323,2023-12-31,1,0.9389
967,KH010832,2023-12-31,1,0.9386
968,KH010675,2023-12-31,1,0.9383
969,KH011869,2023-12-31,1,0.9381
970,KH010766,2023-12-31,1,0.938
971,KH011235,2023-12-31,1,0.9375
972,KH011019,2023-12-31,1,0.9374
973,KH012411,2023-12-31,1,0.9372
974,KH010312,2023-12-31,1,0.9368
975,KH011715,2023-12-31,1,0.9368
976,KH012796,2023-12-31,1,0.9367
977,KH010579,2023-12-31,1,0.9366
978,KH010407,2023-12-31,1,0.9359
979,KH012472,2023-12-31,1,0.9356
980,KH012417,2023-12-31,1,0.9354
981,KH012339,2023-12-31,1,0.9351
982,KH010314,2023-12-31,1,0.935
983,KH010921,2023-12-31,1,0.9346
984,KH010058,2023-12-31,1,0.9342
985,KH012487,2023-12-31,1,0.934
986,KH010674,2023-12-31,1,0.9328
987,KH010063,2023-12-31,1,0.9328
988,KH010298,2023-12-31,1,0.9328
989,KH010527,2023-12-31,1,0.9321
990,KH011004,2023-12-31,1,0.932
991,KH010852,2023-12-31,1,0.9318
992,KH010001,2023-12-31,1,0.9316
993,KH010462,2023-12-31,1,0.9315
994,KH012733,2023-12-31,1,0.9309
995,KH010713,2023-12-31,1,0.9306
996,KH011703,2023-12-31,1,0.9306
997,KH012430,2023-12-31,1,0.9301
998,KH010044,2023-12-31,1,0.9299
999,KH012345,2023-12-31,1,0.9299
1000,KH010359,2023-12-31,1,0.9298
1001,KH011105,2023-12-31,1,0.9294
1002,KH011113,2023-12-31,1,0.9293
1003,KH011961,2023-12-31,1,0.9292
1004,KH010619,2023-12-31,1,0.9291
1005,KH011704,2023-12-31,1,0.9289
1006,KH012065,2023-12-31,1,0.9288
1007,KH011602,2023-12-31,1,0.9282
1008,KH011880,2023-12-31,1,0.9282
1009,KH010556,2023-12-31,1,0.928
1010,KH011282,2023-12-31,1,0.9278
1011,KH012333,2023-12-31,1,0.9278
1012,KH010740,2023-12-31,1,0.9278
1013,KH010210,2023-12-31,1,0.9275
1014,KH011509,2023-12-31,1,0.9271
1015,KH012455,2023-12-31,1,0.9264
1016,KH011623,2023-12-31,1,0.9263
1017,KH011452,2023-12-31,1,0.9261
1018,KH011737,2023-12-31,1,0.9259
1019,KH010855,2023-12-31,1,0.9256
1020,KH010568,2023-12-31,1,0.9256
1021,KH010781,2023-12-31,1,0.9252
1022,KH012751,2023-12-31,1,0.9252
1023,KH010707,2023-12-31,1,0.9249
1024,KH012055,2023-12-31,1,0.9245
1025,KH012649,2023-12-31,1,0.9239
1026,KH010429,2023-12-31,1,0.9237
1027,KH010982,2023-12-31,1,0.9236
1028,KH012688,2023-12-31,1,0.9235
1029,KH012797,2023-12-31,1,0.9234
1030,KH010476,2023-12-31,1,0.9233
1031,KH010585,2023-12-31,1,0.9229
1032,KH011834,2023-12-31,1,0.9228
1033,KH011731,2023-12-31,1,0.9225
1034,KH012684,2023-12-31,1,0.9225
1035,KH012216,2023-12-31,1,0.922
1036,KH010083,2023-12-31,1,0.9219
1037,KH011507,2023-12-31,1,0.9216
1038,KH010395,2023-12-31,1,0.9215
1039,KH010750,2023-12-31,1,0.9207
1040,KH011660,2023-12-31,1,0.9205
1041,KH010174,2023-12-31,1,0.9201
1042,KH012694,2023-12-31,1,0.92
1043,KH011610,2023-12-31,1,0.9197
1044,KH011195,2023-12-31,0,0.9197
1045,KH011956,2023-12-31,1,0.9196
1046,KH012664,2023-12-31,1,0.9194
1047,KH010686,2023-12-31,1,0.919
1048,KH012140,2023-12-31,1,0.9188
1049,KH010499,2023-12-31,1,0.9181
1050,KH011110,2023-12-31,1,0.9179
1051,KH012983,2023-12-31,1,0.9177
1052,KH011243,2023-12-31,1,0.9175
1053,KH010735,2023-12-31,0,0.9174
1054,KH011381,2023-12-31,1,0.9171
1055,KH010317,2023-12-31,1,0.917
1056,KH012479,2023-12-31,1,0.9161
1057,KH011002,2023-12-31,1,0.9159
1058,KH011803,2023-12-31,1,0.9158
1059,KH012674,2023-12-31,1,0.9155
1060,KH010464,2023-12-31,1,0.9155
1061,KH012598,2023-12-31,1,0.9154
1062,KH012343,2023-12-31,1,0.9147
1063,KH011591,2023-12-31,1,0.9146
1064,KH012743,2023-12-31,1,0.9144
1065,KH011676,2023-12-31,1,0.914
1066,KH011160,2023-12-31,1,0.9138
1067,KH010795,2023-12-31,1,0.9135
1068,KH010334,2023-12-31,1,0.9131
1069,KH012661,2023-12-31,1,0.913
1070,KH012912,2023-12-31,1,0.9128
1071,KH010283,2023-12-31,1,0.9128
1072,KH010737,2023-12-31,1,0.9125
1073,KH011024,2023-12-31,1,0.9119
1074,KH010538,2023-12-31,1,0.9118
1075,KH010449,2023-12-31,1,0.9112
1076,KH012850,2023-12-31,1,0.9111
1077,KH011812,2023-12-31,1,0.9108
1078,KH010301,2023-12-31,1,0.9104
1079,KH012693,2023-12-31,1,0.9102
1080,KH010757,2023-12-31,1,0.91
1081,KH012953,2023-12-31,1,0.91
1082,KH011311,2023-12-31,1,0.9099
1083,KH010025,2023-12-31,1,0.9094
1084,KH012334,2023-12-31,1,0.9091
1085,KH012235,2023-12-31,1,0.9085
1086,KH012830,2023-12-31,0,0.9085
1087,KH012749,2023-12-31,1,0.908
1088,KH012169,2023-12-31,0,0.908
1089,KH012263,2023-12-31,1,0.908
1090,KH012958,2023-12-31,0,0.9079
1091,KH011483,2023-12-31,1,0.9077
1092,KH010346,2023-12-31,1,0.9074
1093,KH010467,2023-12-31,1,0.9069
1094,KH011001,2023-12-31,1,0.9067
1095,KH011430,2023-12-31,1,0.9062
1096,KH011958,2023-12-31,1,0.906
1097,KH010003,2023-12-31,1,0.9058
1098,KH010419,2023-12-31,1,0.9057
1099,KH012181,2023-12-31,1,0.9054
1100,KH011814,2023-12-31,1,0.9053
1101,KH012476,2023-12-31,1,0.9052
1102,KH011361,2023-12-31,1,0.9047
1103,KH012399,2023-12-31,0,0.9043
1104,KH011700,2023-12-31,1,0.9042
1105,KH011034,2023-12-31,1,0.9036
1106,KH012199,2023-12-31,1,0.9033
1107,KH012316,2023-12-31,1,0.9033
1108,KH012044,2023-12-31,1,0.903
1109,KH010776,2023-12-31,1,0.9027
1110,KH011141,2023-12-31,1,0.9026
1111,KH012293,2023-12-31,1,0.9025
1112,KH011790,2023-12-31,1,0.9022
1113,KH011993,2023-12-31,1,0.9017
1114,KH011830,2023-12-31,1,0.9014
1115,KH012543,2023-12-31,1,0.9013
1116,KH011686,2023-12-31,1,0.9008
1117,KH012736,2023-12-31,1,0.9003
1118,KH011119,2023-12-31,1,0.9
1119,KH011496,2023-12-31,1,0.8999
1120,KH012045,2023-12-31,1,0.8994
1121,KH010474,2023-12-31,1,0.8991
1122,KH011083,2023-12-31,1,0.899
1123,KH012561,2023-12-31,1,0.8983
1124,KH011090,2023-12-31,1,0.898
1125,KH011071,2023-12-31,1,0.8977
1126,KH011523,2023-12-31,0,0.8972
1127,KH011171,2023-12-31,1,0.8972
1128,KH010968,2023-12-31,1,0.8969
1129,KH012704,2023-12-31,1,0.8963
1130,KH010848,2023-12-31,1,0.8962
1131,KH012158,2023-12-31,1,0.8958
1132,KH011547,2023-12-31,0,0.8953
1133,KH011233,2023-12-31,1,0.8947
1134,KH010362,2023-12-31,1,0.8947
1135,KH012574,2023-12-31,1,0.8942
1136,KH011795,2023-12-31,1,0.8939
1137,KH010067,2023-12-31,1,0.8937
1138,KH010224,2023-12-31,0,0.8937
1139,KH011094,2023-12-31,1,0.8933
1140,KH012172,2023-12-31,0,0.8931
1141,KH010692,2023-12-31,1,0.8927
1142,KH011075,2023-12-31,1,0.8926
1143,KH011691,2023-12-31,1,0.8926
1144,KH012186,2023-12-31,1,0.8921
1145,KH010169,2023-12-31,0,0.8918
1146,KH012434,2023-12-31,1,0.8916
1147,KH010971,2023-12-31,1,0.8916
1148,KH012281,2023-12-31,1,0.8915
1149,KH012571,2023-12-31,1,0.8909
1150,KH010162,2023-12-31,1,0.8908
1151,KH010166,2023-12-31,1,0.8905
1152,KH012989,2023-12-31,1,0.8904
1153,KH011489,2023-12-31,1,0.89
1154,KH012793,2023-12-31,1,0.8899
1155,KH012310,2023-12-31,1,0.8893
1156,KH012418,2023-12-31,0,0.889
1157,KH010418,2023-12-31,1,0.8884
1158,KH010809,2023-12-31,1,0.8882
1159,KH011153,2023-12-31,1,0.888
1160,KH011796,2023-12-31,1,0.8878
1161,KH012979,2023-12-31,1,0.8877
1162,KH010827,2023-12-31,1,0.8876
1163,KH012942,2023-12-31,1,0.8875
1164,KH012769,2023-12-31,1,0.8874
1165,KH011046,2023-12-31,1,0.8871
1166,KH012278,2023-12-31,1,0.8864
1167,KH011100,2023-12-31,1,0.8859
1168,KH010880,2023-12-31,1,0.885
1169,KH010068,2023-12-31,0,0.8847
1170,KH010643,2023-12-31,1,0.8847
1171,KH010096,2023-12-31,1,0.8841
1172,KH011413,2023-12-31,1,0.8839
1173,KH010089,2023-12-31,1,0.8837
1174,KH012590,2023-12-31,1,0.8836
1175,KH011248,2023-12-31,1,0.8827
1176,KH012748,2023-12-31,1,0.8816
1177,KH011111,2023-12-31,1,0.8815
1178,KH010570,2023-12-31,1,0.8813
1179,KH012579,2023-12-31,1,0.8808
1180,KH011816,2023-12-31,1,0.8806
1181,KH011155,2023-12-31,1,0.8806
1182,KH011532,2023-12-31,1,0.8794
1183,KH012951,2023-12-31,1,0.8794
1184,KH010677,2023-12-31,1,0.8793
1185,KH012876,2023-12-31,1,0.8783
1186,KH011193,2023-12-31,1,0.8781
1187,KH010437,2023-12-31,0,0.8781
1188,KH010516,2023-12-31,1,0.878
1189,KH011076,2023-12-31,0,0.878
1190,KH012653,2023-12-31,1,0.8779
1191,KH010084,2023-12-31,1,0.8778
1192,KH012723,2023-12-31,1,0.8777
1193,KH010069,2023-12-31,1,0.8777
1194,KH010918,2023-12-31,0,0.8776
1195,KH011423,2023-12-31,1,0.8773
1196,KH012804,2023-12-31,1,0.8772
1197,KH011513,2023-12-31,1,0.8772
1198,KH011848,2023-12-31,0,0.8766
1199,KH012398,2023-12-31,1,0.8757
1200,KH010589,2023-12-31,1,0.8756
1201,KH010999,2023-12-31,1,0.8755
1202,KH012932,2023-12-31,1,0.8752
1203,KH012834,2023-12-31,1,0.8751
1204,KH011529,2023-12-31,1,0.8749
1205,KH010339,2023-12-31,1,0.8747
1206,KH012211,2023-12-31,1,0.8743
1207,KH010923,2023-12-31,1,0.874
1208,KH010796,2023-12-31,1,0.8735
1209,KH010502,2023-12-31,1,0.8734
1210,KH012999,2023-12-31,1,0.8727
1211,KH010786,2023-12-31,1,0.8723
1212,KH011624,2023-12-31,1,0.8722
1213,KH012527,2023-12-31,1,0.8722
1214,KH011950,2023-12-31,1,0.872
1215,KH011611,2023-12-31,1,0.872
1216,KH010040,2023-12-31,1,0.872
1217,KH010761,2023-12-31,1,0.8718
1218,KH012163,2023-12-31,0,0.8703
1219,KH010709,2023-12-31,1,0.8701
1220,KH011375,2023-12-31,1,0.8699
1221,KH010938,2023-12-31,1,0.8699
1222,KH011727,2023-12-31,1,0.8698
1223,KH010950,2023-12-31,1,0.8698
1224,KH010885,2023-12-31,1,0.8688
1225,KH010961,2023-12-31,1,0.8687
1226,KH012676,2023-12-31,1,0.8683
1227,KH010045,2023-12-31,1,0.8682
1228,KH011858,2023-12-31,1,0.8681
1229,KH011736,2023-12-31,1,0.8681
1230,KH012756,2023-12-31,1,0.8678
1231,KH010720,2023-12-31,1,0.8675
1232,KH012174,2023-12-31,1,0.8673
1233,KH012001,2023-12-31,1,0.8671
1234,KH011459,2023-12-31,1,0.8664
1235,KH010899,2023-12-31,1,0.8658
1236,KH010676,2023-12-31,1,0.8658
1237,KH010887,2023-12-31,1,0.8652
1238,KH010066,2023-12-31,1,0.8651
1239,KH011133,2023-12-31,1,0.8646
1240,KH012154,2023-12-31,1,0.8645
1241,KH011926,2023-12-31,0,0.8644
1242,KH010817,2023-12-31,1,0.8637
1243,KH012133,2023-12-31,1,0.8634
1244,KH010172,2023-12-31,0,0.8634
1245,KH012178,2023-12-31,1,0.8631
1246,KH010933,2023-12-31,1,0.8631
1247,KH012026,2023-12-31,1,0.863
1248,KH011347,2023-12-31,1,0.8626
1249,KH010564,2023-12-31,1,0.8622
1250,KH011710,2023-12-31,1,0.8622
1251,KH011707,2023-12-31,1,0.8616
1252,KH012492,2023-12-31,1,0.8612
1253,KH012197,2023-12-31,1,0.861
1254,KH011683,2023-12-31,1,0.8605
1255,KH011117,2023-12-31,1,0.8605
1256,KH011842,2023-12-31,1,0.8604
1257,KH012245,2023-12-31,1,0.8603
1258,KH010981,2023-12-31,1,0.8602
1259,KH011122,2023-12-31,1,0.8598
1260,KH010269,2023-12-31,1,0.8595
1261,KH010659,2023-12-31,1,0.8593
1262,KH011871,2023-12-31,1,0.8593
1263,KH012646,2023-12-31,1,0.8591
1264,KH010813,2023-12-31,1,0.8589
1265,KH011054,2023-12-31,1,0.858
1266,KH011335,2023-12-31,1,0.8576
1267,KH011450,2023-12-31,1,0.8575
1268,KH011028,2023-12-31,1,0.8573
1269,KH011826,2023-12-31,1,0.857
1270,KH012113,2023-12-31,1,0.857
1271,KH012409,2023-12-31,1,0.8567
1272,KH012396,2023-12-31,1,0.8566
1273,KH010511,2023-12-31,1,0.8565
1274,KH012270,2023-12-31,1,0.8564
1275,KH012707,2023-12-31,1,0.8562
1276,KH010623,2023-12-31,1,0.8561
1277,KH011077,2023-12-31,1,0.8561
1278,KH011661,2023-12-31,1,0.8561
1279,KH012378,2023-12-31,0,0.8558
1280,KH012614,2023-12-31,1,0.8558
1281,KH012003,2023-12-31,1,0.8557
1282,KH011553,2023-12-31,1,0.8556
1283,KH010156,2023-12-31,1,0.8552
1284,KH010978,2023-12-31,1,0.8546
1285,KH010182,2023-12-31,1,0.854
1286,KH011577,2023-12-31,1,0.854
1287,KH012978,2023-12-31,1,0.8525
1288,KH010900,2023-12-31,1,0.8524
1289,KH012517,2023-12-31,1,0.8523
1290,KH010226,2023-12-31,1,0.8516
1291,KH012799,2023-12-31,1,0.8516
1292,KH012034,2023-12-31,1,0.8514
1293,KH011908,2023-12-31,1,0.8513
1294,KH012719,2023-12-31,1,0.8511
1295,KH011475,2023-12-31,1,0.8511
1296,KH012746,2023-12-31,0,0.8508
1297,KH011150,2023-12-31,0,0.8495
1298,KH011265,2023-12-31,0,0.8488
1299,KH011396,2023-12-31,1,0.8484
1300,KH011108,2023-12-31,0,0.8482
1301,KH010542,2023-12-31,1,0.8479
1302,KH012549,2023-12-31,1,0.8476
1303,KH012838,2023-12-31,1,0.8474
1304,KH012326,2023-12-31,1,0.8472
1305,KH011980,2023-12-31,1,0.8471
1306,KH011860,2023-12-31,1,0.8464
1307,KH011123,2023-12-31,1,0.846
1308,KH012972,2023-12-31,1,0.8458
1309,KH011449,2023-12-31,1,0.8456
1310,KH011981,2023-12-31,0,0.8449
1311,KH012361,2023-12-31,1,0.8447
1312,KH012441,2023-12-31,1,0.8444
1313,KH011334,2023-12-31,1,0.8443
1314,KH011693,2023-12-31,1,0.8441
1315,KH012878,2023-12-31,0,0.8435
1316,KH012791,2023-12-31,1,0.8433
1317,KH012923,2023-12-31,1,0.8431
1318,KH012189,2023-12-31,1,0.8425
1319,KH010465,2023-12-31,1,0.8415
1320,KH012650,2023-12-31,1,0.8413
