customer_id,observation_date,age,gender,province,tenure_months,has_mobile_banking,num_products,has_loan,salary_mean_12m,salary_std_12m,salary_cv_12m,salary_min_12m,salary_max_12m,salary_trend_12m,salary_delay_rate_12m,has_term_deposit,term_deposit_count,term_deposit_total,term_deposit_interest_annual,has_savings_account,savings_avg_balance_12m,savings_min_balance_avg,savings_trend_12m,total_income_proxy,bills_electric_avg,bills_water_avg,bills_internet_avg,bills_total_avg,bills_to_income_ratio,edu_spend_avg,entertainment_avg,grocery_spend_avg,dining_spend_avg,shopping_spend_avg,transport_spend_avg,total_shopping_avg,transfer_avg,total_spend_avg,discretionary_spend_avg,essential_spend_ratio,spend_to_income_ratio,monthly_surplus_avg,cashflow_volatility,months_negative_balance,overdraft_rate,high_spend_months,end_month_shortfall_avg,spending_acceleration,savings_rate_avg,wealth_accumulation,edu_spend_trend,large_transfer_count,large_transfer_avg,income_jump_detected,lifestyle_inflation
KH010534,2023-12-31,26,M,HP,57,1,1,0,16380230.0,720047.0,0.044,15236139.0,18367362.0,164121.0,0.0845,0,0,0.0,0.0,1,45743924.0,29646900.0,340281.0,196562755.0,623279.0,107146.0,149175.0,879600.0,0.0537,88296.0,407607.0,1545474.0,407806.0,1497823.0,522652.0,3973755.0,0.0,5349258.0,4469658.0,0.1644,0.3266,11030972.0,2344376.0,1,0.0833,2,0.0,0.001709,0.6734,0.2327,-25131.0,0,0.0,0.0426,-0.2784
KH010535,2023-12-31,34,F,CT,22,1,5,0,10718975.0,319159.0,0.0298,9295180.0,11294860.0,367858.0,0.1001,1,2,65110448.0,4064806.0,0,0.0,0.0,1218227.0,132692511.0,843824.0,65967.0,335612.0,1245403.0,0.1162,208617.0,660290.0,3483967.0,1151130.0,2438695.0,1175761.0,8249553.0,0.0,10363863.0,9118460.0,0.1202,0.9669,355112.0,140588.0,1,0.0833,6,0.0,-0.009889,0.0331,0.5062,-20245.0,2,37931584.0,0.0273,0.8583
KH010536,2023-12-31,35,F,CT,6,1,3,0,10009500.0,549137.0,0.0549,9631375.0,11198839.0,192775.0,0.0385,0,0,0.0,0.0,1,11240073.0,6705895.0,-436786.0,120113998.0,688490.0,193307.0,279014.0,1160811.0,0.116,150046.0,1122663.0,1458172.0,763071.0,6330464.0,799765.0,9351472.0,0.0,11784992.0,10624181.0,0.0985,1.1774,-1775492.0,288818.0,1,0.0833,7,-1746756.0,-0.000396,-0.1774,0.0936,40793.0,1,5659619.0,0.0811,-0.2555
KH010537,2023-12-31,35,M,HCM,14,0,3,0,20080775.0,1346852.0,0.0671,19201963.0,21899464.0,69520.0,0.0051,0,0,0.0,0.0,0,0.0,0.0,508541.0,240969300.0,573751.0,117688.0,315253.0,1006692.0,0.0501,77286.0,1156724.0,752273.0,813103.0,2026900.0,379492.0,3971768.0,0.0,6212470.0,5205778.0,0.162,0.3094,13868305.0,4877239.0,1,0.0833,1,0.0,0.003814,0.6906,0.0,103456.0,3,29716840.0,0.0609,0.2798
KH010538,2023-12-31,29,M,OTHER,21,0,3,0,16280999.0,1056576.0,0.0649,14899631.0,18240129.0,272705.0,0.0565,1,3,151585880.0,8403323.0,0,0.0,0.0,336604.0,203775310.0,457840.0,174329.0,189703.0,821872.0,0.0505,153489.0,533557.0,2588939.0,2042350.0,3948326.0,1071451.0,9651066.0,364767.0,11524751.0,10702879.0,0.0713,0.7079,4756248.0,2234629.0,1,0.0833,2,0.0,-0.001244,0.2921,0.7759,-14923.0,3,37987737.0,0.1071,0.727
KH010539,2023-12-31,36,F,OTHER,6,1,5,0,8462041.0,364509.0,0.0431,8112318.0,9236313.0,-16415.0,0.0309,1,1,91502421.0,6141992.0,1,14152037.0,6093613.0,673848.0,107686485.0,280866.0,96238.0,228547.0,605651.0,0.0716,652980.0,401179.0,2113739.0,368970.0,2966390.0,531736.0,5980835.0,0.0,7640645.0,7034994.0,0.0793,0.9029,821396.0,404259.0,0,0.0,10,0.0,-0.004188,0.0971,1.0405,-35440.0,2,39234135.0,0.0832,-0.0451
KH010540,2023-12-31,41,M,OTHER,20,1,1,0,12927613.0,294299.0,0.0228,11267821.0,14437789.0,189105.0,0.0831,0,0,0.0,0.0,0,0.0,0.0,-319948.0,155131357.0,687995.0,186235.0,211905.0,1086135.0,0.084,582886.0,960449.0,1242599.0,2060797.0,5276321.0,1039858.0,9619575.0,1010927.0,13259972.0,12173837.0,0.0819,1.0257,-332359.0,76086.0,6,0.5,4,-285568.0,-0.008215,-0.0257,0.0,-67356.0,3,43777165.0,0.055,0.3531
KH010541,2023-12-31,33,F,DN,8,1,4,0,9977177.0,658138.0,0.066,9194516.0,10687533.0,239367.0,0.0632,0,0,0.0,0.0,0,0.0,0.0,-806135.0,119726126.0,310722.0,204476.0,377305.0,892503.0,0.0895,71071.0,910035.0,3455975.0,1733774.0,2943247.0,502851.0,8635847.0,0.0,10509456.0,9616953.0,0.0849,1.0533,-532279.0,255083.0,11,0.9167,9,-630279.0,-0.000288,-0.0533,0.0,28922.0,3,46043623.0,0.108,-0.1649
KH010542,2023-12-31,40,F,HP,30,0,2,0,29705116.0,399001.0,0.0134,25258119.0,32122173.0,-7391.0,0.0115,0,0,0.0,0.0,0,0.0,0.0,-48852.0,356461394.0,268243.0,145668.0,315347.0,729258.0,0.0245,14552.0,765188.0,2242259.0,877457.0,3029667.0,247322.0,6396705.0,3633665.0,11539368.0,10810110.0,0.0632,0.3885,18165748.0,7949931.0,0,0.0,1,0.0,-0.002311,0.6115,0.0,53027.0,1,6649217.0,0.1724,0.6968
KH010543,2023-12-31,22,M,HP,46,0,2,0,15185078.0,507767.0,0.0334,13376716.0,16717645.0,57021.0,0.0805,1,3,138517397.0,8426376.0,0,0.0,0.0,-13110.0,190647318.0,773902.0,75006.0,436376.0,1285284.0,0.0846,1228292.0,159941.0,828334.0,1054704.0,555175.0,421220.0,2859433.0,0.0,5532950.0,4247666.0,0.2323,0.3644,9652128.0,4801875.0,1,0.0833,0,0.0,-0.004994,0.6356,0.7602,43419.0,2,33650182.0,0.1619,-0.1268
KH010544,2023-12-31,22,M,DN,39,1,1,1,6066026.0,200106.0,0.033,5409323.0,6987143.0,47611.0,0.0458,1,2,43882988.0,2844101.0,0,0.0,0.0,554317.0,75636414.0,683160.0,213768.0,194545.0,1091473.0,0.1799,182684.0,744502.0,1578356.0,629142.0,2810536.0,185896.0,5203930.0,0.0,7222589.0,6131116.0,0.1511,1.1907,-1156563.0,479838.0,1,0.0833,4,-1026953.0,-0.001781,-0.1907,0.6029,-87462.0,1,18264486.0,0.068,0.2529
KH010545,2023-12-31,43,F,HCM,6,1,2,0,18370165.0,1084264.0,0.059,17069617.0,21714216.0,121503.0,0.0923,1,1,130588948.0,8099171.0,0,0.0,0.0,1393473.0,228541151.0,491256.0,134860.0,325228.0,951344.0,0.0518,640257.0,594806.0,3142974.0,1615300.0,2747198.0,948549.0,8454021.0,0.0,10640428.0,9689084.0,0.0894,0.5792,7729737.0,2491444.0,0,0.0,2,0.0,-0.003096,0.4208,0.5924,-109327.0,1,16266241.0,0.1594,0.0698
KH010546,2023-12-31,34,F,OTHER,21,1,3,0,15458838.0,659702.0,0.0427,14319946.0,16734281.0,-257873.0,0.013,0,0,0.0,0.0,0,0.0,0.0,643425.0,185506053.0,587913.0,103275.0,300404.0,991592.0,0.0641,464011.0,431137.0,2678271.0,2495699.0,4537502.0,1339606.0,11051078.0,668130.0,13605948.0,12614356.0,0.0729,0.8801,1852890.0,836439.0,2,0.1667,2,0.0,0.006292,0.1199,0.0,-93475.0,0,0.0,0.0737,0.0728
KH010547,2023-12-31,24,M,CT,6,1,3,0,15550416.0,808559.0,0.052,14389845.0,18231640.0,23345.0,0.0025,0,0,0.0,0.0,0,0.0,0.0,-50161.0,186604993.0,577886.0,89832.0,293384.0,961102.0,0.0618,284314.0,506943.0,1081599.0,1177498.0,4638809.0,540980.0,7438886.0,0.0,9191245.0,8230143.0,0.1046,0.5911,6359171.0,1382908.0,1,0.0833,2,0.0,0.003332,0.4089,0.0,-13502.0,2,12480188.0,0.0729,0.588
KH010548,2023-12-31,22,M,DN,26,0,5,0,8965904.0,511868.0,0.0571,8030048.0,10400758.0,138040.0,0.0607,0,0,0.0,0.0,1,25808021.0,18858672.0,1061917.0,107590848.0,413916.0,91735.0,227774.0,733425.0,0.0818,99016.0,160014.0,1788099.0,2294600.0,1996574.0,646641.0,6725914.0,0.0,7718369.0,6984944.0,0.095,0.8609,1247535.0,458945.0,1,0.0833,0,0.0,-0.000931,0.1391,0.2399,19410.0,4,39209240.0,0.0218,0.28
KH010549,2023-12-31,35,F,OTHER,7,0,1,1,18112905.0,1071720.0,0.0592,16284354.0,18706342.0,231888.0,0.0841,1,1,136829236.0,9038255.0,0,0.0,0.0,-489629.0,226393111.0,269674.0,48185.0,328940.0,646799.0,0.0357,28943.0,530675.0,1794218.0,842445.0,1988739.0,636197.0,5261599.0,0.0,6468016.0,5821217.0,0.1,0.3571,11644889.0,5423240.0,0,0.0,1,0.0,0.005451,0.6429,0.6295,-85203.0,1,7640099.0,0.0129,0.5428
KH010550,2023-12-31,30,M,HN,6,0,5,0,10628168.0,144177.0,0.0136,9278171.0,10957995.0,64361.0,0.1914,0,0,0.0,0.0,0,0.0,0.0,892593.0,127538011.0,716388.0,208399.0,402487.0,1327274.0,0.1249,74409.0,476278.0,1366684.0,1331387.0,2312948.0,1213909.0,6224928.0,2699092.0,10801981.0,9474707.0,0.1229,1.0164,-173813.0,82301.0,6,0.5,7,-189732.0,-0.003671,-0.0164,0.0,16258.0,1,19881557.0,0.0082,0.2269
KH010551,2023-12-31,30,M,OTHER,6,1,2,1,7849136.0,128005.0,0.0163,7371343.0,8977545.0,28593.0,0.0472,0,0,0.0,0.0,1,23376908.0,8284806.0,375021.0,94189631.0,380727.0,205528.0,279890.0,866145.0,0.1103,1504891.0,1290097.0,860497.0,648826.0,312012.0,321830.0,2143165.0,0.0,5804298.0,4938153.0,0.1492,0.7395,2044838.0,995292.0,0,0.0,2,0.0,-0.006379,0.2605,0.2482,-73997.0,0,0.0,0.2206,0.1803
KH010552,2023-12-31,43,F,HP,54,1,5,0,9344071.0,616305.0,0.066,8961252.0,9611928.0,98767.0,0.0245,0,0,0.0,0.0,0,0.0,0.0,-15596.0,112128849.0,726393.0,72909.0,410480.0,1209782.0,0.1295,500511.0,723307.0,2644125.0,2092281.0,2243764.0,1015462.0,7995632.0,0.0,10429232.0,9219450.0,0.116,1.1161,-1085161.0,224175.0,7,0.5833,3,-1281192.0,-0.002146,-0.1161,0.0,-8048.0,0,0.0,0.1661,0.8615
KH010553,2023-12-31,35,F,HN,8,1,3,0,12599983.0,692759.0,0.055,11962548.0,14642914.0,-464851.0,0.0268,1,3,79260810.0,4437072.0,0,0.0,0.0,731841.0,155636873.0,444582.0,179098.0,212914.0,836594.0,0.0664,58880.0,442590.0,2342631.0,1737750.0,2433048.0,244817.0,6758246.0,2471203.0,10567513.0,9730919.0,0.0792,0.8387,2032470.0,727780.0,1,0.0833,0,0.0,-0.010195,0.1613,0.5242,-38272.0,2,26706914.0,0.0593,0.5159
KH010554,2023-12-31,40,M,OTHER,6,1,4,0,5822693.0,103046.0,0.0177,5243733.0,6041565.0,-72605.0,0.0044,0,0,0.0,0.0,1,12103504.0,7894640.0,823825.0,69872320.0,507978.0,101806.0,259543.0,869327.0,0.1493,539754.0,1570548.0,2335048.0,1463086.0,2093686.0,400994.0,6292814.0,0.0,9272443.0,8403116.0,0.0938,1.5925,-3449750.0,1620580.0,10,0.8333,5,-3419869.0,0.001696,-0.5925,0.1732,37281.0,1,10158823.0,0.0175,-0.0895
KH010555,2023-12-31,24,F,HCM,35,1,2,0,17411671.0,1334864.0,0.0767,15286195.0,18037156.0,-99792.0,0.029,0,0,0.0,0.0,1,19438292.0,12632902.0,-220428.0,208940048.0,250223.0,87547.0,315283.0,653053.0,0.0375,60058.0,282521.0,747012.0,581118.0,4106783.0,928442.0,6363355.0,0.0,7358987.0,6705934.0,0.0887,0.4226,10052684.0,2115716.0,1,0.0833,2,0.0,0.004365,0.5774,0.093,78893.0,1,11146327.0,0.0468,0.223
KH010556,2023-12-31,36,M,HN,6,1,1,1,8653734.0,294015.0,0.034,7664505.0,9689938.0,-99462.0,0.0088,1,2,78627977.0,4181170.0,0,0.0,0.0,-285520.0,108025977.0,690409.0,189511.0,407681.0,1287601.0,0.1488,631937.0,1462560.0,547127.0,591519.0,2983909.0,520023.0,4642578.0,0.0,8024676.0,6737075.0,0.1605,0.9273,629058.0,172878.0,2,0.1667,6,0.0,-0.000132,0.0727,0.7572,-21445.0,1,8084690.0,0.1566,0.0794
KH010557,2023-12-31,32,F,OTHER,6,0,1,1,22429791.0,1143073.0,0.051,19766751.0,26575340.0,237616.0,0.0655,0,0,0.0,0.0,0,0.0,0.0,-909987.0,269157494.0,635147.0,126024.0,186521.0,947692.0,0.0423,952702.0,414343.0,2647259.0,2009931.0,4156216.0,166559.0,8979965.0,1267082.0,12561784.0,11614092.0,0.0754,0.56,9868007.0,3829151.0,2,0.1667,1,0.0,0.00142,0.44,0.0,20311.0,0,0.0,0.1471,0.1246
KH010558,2023-12-31,38,F,OTHER,12,1,3,0,10438898.0,382283.0,0.0366,10219514.0,11902503.0,140045.0,0.0264,0,0,0.0,0.0,0,0.0,0.0,54388.0,125266781.0,253687.0,73298.0,311811.0,638796.0,0.0612,146766.0,555480.0,1235339.0,1036628.0,2515250.0,245515.0,5032732.0,0.0,6373774.0,5734978.0,0.1002,0.6106,4065124.0,1559281.0,1,0.0833,1,0.0,0.000555,0.3894,0.0,48776.0,2,30465835.0,0.1083,-0.1703
KH010559,2023-12-31,47,M,HCM,6,1,3,0,8406772.0,324201.0,0.0386,7914519.0,9979097.0,93630.0,0.0073,1,2,82079091.0,5252441.0,0,0.0,0.0,-260243.0,106133704.0,561631.0,145576.0,368193.0,1075400.0,0.1279,271405.0,766004.0,3761218.0,739494.0,5172893.0,1419994.0,11093599.0,2438508.0,15644916.0,14569516.0,0.0687,1.861,-7238144.0,2380120.0,7,0.5833,8,-6706102.0,-0.002865,-0.861,0.8136,-33890.0,1,16968016.0,0.1317,0.6599
KH010560,2023-12-31,24,F,OTHER,31,0,5,1,9996051.0,600454.0,0.0601,9267242.0,10772299.0,-133257.0,0.073,1,1,68745454.0,3130484.0,0,0.0,0.0,-445814.0,123083096.0,628383.0,192951.0,364186.0,1185520.0,0.1186,373529.0,1086385.0,2265360.0,160481.0,587759.0,172575.0,3186175.0,0.0,5831609.0,4646089.0,0.2033,0.5834,4164442.0,502565.0,0,0.0,0,0.0,-0.001629,0.4166,0.5731,-51274.0,3,21269766.0,0.0642,0.133
KH010561,2023-12-31,39,M,HCM,7,1,1,0,22308825.0,1336509.0,0.0599,19299345.0,26489961.0,-57351.0,0.004,0,0,0.0,0.0,0,0.0,0.0,641798.0,267705905.0,462436.0,90902.0,267857.0,821195.0,0.0368,444344.0,169727.0,332728.0,128484.0,152789.0,390373.0,1004374.0,2620456.0,5060096.0,4238901.0,0.1623,0.2268,17248729.0,4201949.0,2,0.1667,1,0.0,-0.008369,0.7732,0.0,572.0,1,19238782.0,0.4128,0.079
KH010562,2023-12-31,28,M,HCM,18,1,3,0,5321701.0,341029.0,0.0641,4980810.0,5562305.0,-215687.0,0.0151,1,2,45925097.0,2017986.0,0,0.0,0.0,452678.0,65878395.0,756748.0,94446.0,158828.0,1010022.0,0.1898,293027.0,850583.0,1444495.0,217793.0,867337.0,669378.0,3199003.0,0.0,5352635.0,4342613.0,0.1887,1.0058,-30934.0,10639.0,10,0.8333,5,-25190.0,0.008812,-0.0058,0.7191,-5290.0,4,33249444.0,0.0211,0.736
KH010563,2023-12-31,47,M,HCM,10,1,5,0,13981024.0,272304.0,0.0195,12836608.0,16491931.0,187884.0,0.0386,0,0,0.0,0.0,0,0.0,0.0,1103356.0,167772291.0,546014.0,165758.0,169406.0,881178.0,0.063,264581.0,606898.0,2440597.0,647338.0,3569758.0,252816.0,6910509.0,0.0,8663166.0,7781988.0,0.1017,0.6196,5317858.0,1921325.0,2,0.1667,1,0.0,0.008457,0.3804,0.0,-9088.0,2,25556084.0,0.189,0.6038
KH010564,2023-12-31,33,M,CT,6,1,2,1,10721591.0,144695.0,0.0135,9641511.0,12841455.0,-255119.0,0.2987,0,0,0.0,0.0,0,0.0,0.0,254645.0,128659095.0,387176.0,110313.0,363249.0,860738.0,0.0803,553496.0,727171.0,1092391.0,1226569.0,1041766.0,531474.0,3892200.0,0.0,6033605.0,5172867.0,0.1427,0.5628,4687986.0,2179493.0,2,0.1667,1,0.0,0.001038,0.4372,0.0,30657.0,1,6666262.0,0.0506,0.5307
KH010565,2023-12-31,37,F,OTHER,7,1,5,0,12828003.0,745277.0,0.0581,11089012.0,14515638.0,509707.0,0.0268,1,3,106915270.0,4686862.0,0,0.0,0.0,-928141.0,158622903.0,755391.0,80378.0,183981.0,1019750.0,0.0795,1645269.0,568713.0,1353667.0,326903.0,3157858.0,559312.0,5397740.0,0.0,8631472.0,7611722.0,0.1181,0.6729,4196531.0,1148479.0,2,0.1667,1,0.0,-0.000967,0.3271,0.6945,-40396.0,3,44681935.0,0.0143,0.8086
KH010566,2023-12-31,33,M,OTHER,43,1,3,0,12959510.0,716794.0,0.0553,12112495.0,15190583.0,182960.0,0.0004,1,3,112878223.0,7775591.0,1,34975303.0,13975761.0,209533.0,163289710.0,323486.0,67604.0,264741.0,655831.0,0.0506,594569.0,700474.0,1165282.0,675878.0,1331073.0,343124.0,3515357.0,3721244.0,9187475.0,8531644.0,0.0714,0.7089,3772035.0,889866.0,2,0.1667,2,0.0,-0.001996,0.2911,0.9507,-27200.0,1,14642274.0,0.0808,0.8589
KH010567,2023-12-31,36,M,HN,6,1,5,1,11128317.0,502072.0,0.0451,10882803.0,13222026.0,-28038.0,0.0092,1,2,100434028.0,6029157.0,0,0.0,0.0,606181.0,139568961.0,221609.0,55659.0,311739.0,589007.0,0.0529,719340.0,891013.0,1468343.0,1905144.0,901821.0,1264917.0,5540225.0,3890591.0,11630176.0,11041169.0,0.0506,1.0451,-501859.0,160810.0,2,0.1667,9,-418342.0,0.004519,-0.0451,0.7521,76800.0,1,13370815.0,0.0073,0.112
KH010568,2023-12-31,28,M,HN,7,1,1,1,70796844.0,4083703.0,0.0577,62138024.0,79172313.0,-46860.0,0.016,0,0,0.0,0.0,1,113631169.0,53782983.0,458741.0,849562133.0,629002.0,173224.0,420708.0,1222934.0,0.0173,735031.0,293696.0,2245514.0,885836.0,2127415.0,320156.0,5578921.0,0.0,7830582.0,6607648.0,0.1562,0.1106,62966262.0,27092592.0,0,0.0,1,0.0,0.001587,0.8894,0.1338,-43160.0,1,11048247.0,0.1194,-0.1213
KH010569,2023-12-31,31,F,OTHER,31,1,3,1,21272026.0,855052.0,0.0402,19027475.0,23863124.0,107142.0,0.1058,1,1,71909577.0,3843203.0,0,0.0,0.0,772943.0,259107517.0,227235.0,194497.0,362144.0,783876.0,0.0369,653496.0,197367.0,2989158.0,2420625.0,5477633.0,167246.0,11054662.0,0.0,12689401.0,11905525.0,0.0618,0.5965,8582625.0,3645370.0,2,0.1667,0,0.0,0.002702,0.4035,0.2817,73137.0,2,39265888.0,0.1176,-0.1268
KH010570,2023-12-31,46,F,OTHER,33,0,3,0,14317299.0,255950.0,0.0179,12340537.0,15245829.0,551517.0,0.0186,1,2,44006406.0,1984163.0,1,14984626.0,11603578.0,-384296.0,173791753.0,326482.0,181462.0,274901.0,782845.0,0.0547,19456.0,493824.0,2568697.0,279362.0,3659924.0,861774.0,7369757.0,1103284.0,9769166.0,8986321.0,0.0801,0.6823,4548133.0,1875630.0,1,0.0833,0,0.0,-0.008297,0.3177,0.3434,23919.0,3,35514378.0,0.0012,-0.1734
KH010571,2023-12-31,30,F,CT,26,0,3,0,8986217.0,683925.0,0.0761,8375908.0,10752760.0,-193301.0,0.0174,0,0,0.0,0.0,0,0.0,0.0,-370.0,107834600.0,729978.0,107892.0,314292.0,1152162.0,0.1282,91960.0,953599.0,1033844.0,1120155.0,1078167.0,508891.0,3741057.0,0.0,5938778.0,4786616.0,0.194,0.6609,3047439.0,941645.0,2,0.1667,2,0.0,0.004979,0.3391,0.0,-1821.0,0,0.0,0.073,0.3284
KH010572,2023-12-31,31,F,HCM,18,0,1,0,5787394.0,177355.0,0.0306,5582809.0,6487124.0,-42737.0,0.0645,1,2,59495149.0,3186763.0,0,0.0,0.0,-47138.0,72635496.0,717044.0,71774.0,429652.0,1218470.0,0.2105,1485765.0,373053.0,1542704.0,2179833.0,1198892.0,485118.0,5406547.0,0.0,8483835.0,7265365.0,0.1436,1.4659,-2696441.0,1038929.0,3,0.25,8,-2506316.0,0.00564,-0.4659,0.8567,20500.0,1,19334910.0,0.0534,0.8406
KH010573,2023-12-31,30,M,HN,31,1,3,0,24969738.0,1326033.0,0.0531,22417521.0,28458551.0,692047.0,0.0119,0,0,0.0,0.0,1,38723021.0,13856495.0,584359.0,299636861.0,667163.0,94771.0,236329.0,998263.0,0.04,238985.0,1037009.0,2558822.0,1862242.0,5781665.0,501079.0,10703808.0,3008116.0,15986181.0,14987918.0,0.0624,0.6402,8983557.0,3901986.0,1,0.0833,0,0.0,0.002911,0.3598,0.1292,-22375.0,2,20462833.0,0.0097,0.8821
KH010574,2023-12-31,36,F,HCM,6,1,3,0,22867080.0,1635647.0,0.0715,21482869.0,24559802.0,109207.0,0.0488,1,3,113187447.0,6299260.0,0,0.0,0.0,-39060.0,280704221.0,640979.0,172305.0,193320.0,1006604.0,0.044,1295471.0,587838.0,944170.0,1108202.0,1494768.0,1035792.0,4582932.0,0.0,7472845.0,6466241.0,0.1347,0.3268,15394235.0,5526045.0,0,0.0,2,0.0,0.00632,0.6732,0.4125,-55903.0,2,38299300.0,0.0398,0.5208
KH010575,2023-12-31,22,M,HN,120,0,4,0,7986571.0,546029.0,0.0684,7699342.0,8317409.0,-88027.0,0.0332,0,0,0.0,0.0,0,0.0,0.0,-266067.0,95838849.0,661668.0,156879.0,228339.0,1046886.0,0.1311,597754.0,852549.0,665236.0,731100.0,667929.0,108981.0,2173246.0,0.0,4670435.0,3623549.0,0.2242,0.5848,3316136.0,389730.0,2,0.1667,0,0.0,0.001896,0.4152,0.0,-17624.0,3,59103002.0,0.0187,0.4309
KH010576,2023-12-31,40,M,HCM,6,0,5,0,39039364.0,840280.0,0.0215,34151928.0,45274749.0,21126.0,0.0029,0,0,0.0,0.0,0,0.0,0.0,512028.0,468472364.0,351122.0,97155.0,280396.0,728673.0,0.0187,219719.0,514207.0,2619829.0,227888.0,4404810.0,713918.0,7966445.0,0.0,9429044.0,8700371.0,0.0773,0.2415,29610320.0,12712353.0,2,0.1667,0,0.0,0.000205,0.7585,0.0,23818.0,1,15660581.0,0.0186,0.5602
KH010577,2023-12-31,33,M,HP,6,1,2,0,7772837.0,117438.0,0.0151,6889696.0,8871197.0,-58967.0,0.0096,1,2,52140945.0,3332824.0,0,0.0,0.0,423421.0,96606862.0,306660.0,100299.0,193190.0,600149.0,0.0772,81529.0,1242755.0,3781013.0,2827775.0,3797492.0,1396755.0,11803035.0,0.0,13727468.0,13127319.0,0.0437,1.7661,-5954631.0,1019172.0,4,0.3333,9,-5335988.0,-0.00041,-0.7661,0.559,-8769.0,3,51188844.0,0.0487,-0.1499
KH010578,2023-12-31,23,F,HCM,14,1,3,0,8096329.0,399489.0,0.0493,7417996.0,9379257.0,-106494.0,0.0345,0,0,0.0,0.0,1,8258391.0,5434248.0,709193.0,97155943.0,696659.0,122073.0,390954.0,1209686.0,0.1494,77623.0,1374970.0,2096119.0,333325.0,367448.0,589976.0,3386868.0,3901996.0,9951143.0,8741457.0,0.1216,1.2291,-1854814.0,635094.0,11,0.9167,8,-1873865.0,-0.003037,-0.2291,0.085,14812.0,1,11456430.0,0.0373,-0.2489
KH010579,2023-12-31,33,M,HN,120,1,4,0,10261406.0,724316.0,0.0706,9155294.0,11272710.0,-97202.0,0.0251,1,2,103876185.0,5721675.0,1,27979503.0,16903252.0,456974.0,128858548.0,204514.0,150077.0,160121.0,514712.0,0.0502,374782.0,2356656.0,1109234.0,1029151.0,2380608.0,141113.0,4660106.0,390556.0,8296812.0,7782100.0,0.062,0.8085,1964594.0,429684.0,0,0.0,1,0.0,0.005218,0.1915,1.0708,80306.0,0,0.0,0.0302,0.6342
KH010580,2023-12-31,28,F,HN,8,0,3,0,9109246.0,573929.0,0.063,7866262.0,10009651.0,165918.0,0.0323,1,3,46964366.0,2664096.0,1,15052180.0,8727894.0,-796941.0,111975052.0,353136.0,182185.0,290652.0,825973.0,0.0907,501521.0,1283953.0,2055630.0,568510.0,1878349.0,227703.0,4730192.0,1959672.0,9301311.0,8475338.0,0.0888,1.0211,-192065.0,70288.0,6,0.5,6,-204277.0,-0.002342,-0.0211,0.5673,23633.0,3,57451106.0,0.0548,0.427
KH010581,2023-12-31,54,M,HN,6,0,2,1,8296989.0,640410.0,0.0772,7894162.0,9384436.0,-69540.0,0.005,1,3,52701662.0,2425039.0,1,17736672.0,9388008.0,189760.0,101988903.0,284378.0,92304.0,255117.0,631799.0,0.0761,425369.0,128247.0,1745342.0,1594112.0,1250518.0,226703.0,4816675.0,0.0,6002090.0,5370291.0,0.1053,0.7234,2294899.0,614308.0,0,0.0,0,0.0,-0.002557,0.2766,0.7075,-33630.0,2,37992251.0,0.1426,-0.0073
KH010582,2023-12-31,36,M,HCM,57,1,5,0,27379712.0,515592.0,0.0188,25688668.0,32436827.0,68447.0,0.0759,0,0,0.0,0.0,0,0.0,0.0,-800406.0,328556548.0,498083.0,99989.0,202701.0,800773.0,0.0292,264820.0,482997.0,949850.0,918019.0,1861339.0,94638.0,3823846.0,905945.0,6278381.0,5477608.0,0.1275,0.2293,21101331.0,4423897.0,0,0.0,1,0.0,0.001589,0.7707,0.0,36432.0,0,0.0,0.0866,0.5584
KH010583,2023-12-31,40,F,HCM,6,1,3,0,7209884.0,150767.0,0.0209,6742828.0,8089142.0,17732.0,0.0194,0,0,0.0,0.0,0,0.0,0.0,-222115.0,86518613.0,621523.0,108308.0,442099.0,1171930.0,0.1625,658.0,1685669.0,2884458.0,2419306.0,6953429.0,514230.0,12771423.0,3196500.0,18826180.0,17654250.0,0.0623,2.6112,-11616296.0,5654723.0,2,0.1667,8,-12870562.0,0.002701,-1.6112,0.0,-47664.0,3,50958785.0,0.0838,0.6333
KH010584,2023-12-31,30,F,OTHER,62,1,1,0,24837232.0,382580.0,0.0154,21574108.0,28507179.0,-137868.0,0.0669,0,0,0.0,0.0,0,0.0,0.0,-456885.0,298046782.0,577364.0,189892.0,211103.0,978359.0,0.0394,3573.0,388201.0,1292882.0,213535.0,2416166.0,241100.0,4163683.0,0.0,5533816.0,4555457.0,0.1768,0.2228,19303416.0,3347052.0,2,0.1667,0,0.0,-0.005557,0.7772,0.0,-41570.0,2,37651953.0,0.0778,0.6754
KH010585,2023-12-31,32,M,HCM,10,1,3,0,12795548.0,698056.0,0.0546,11769714.0,13495879.0,111955.0,0.0281,0,0,0.0,0.0,0,0.0,0.0,-404015.0,153546576.0,464549.0,49875.0,286690.0,801114.0,0.0626,341031.0,1836377.0,1087602.0,1169800.0,2345616.0,309548.0,4912566.0,0.0,7891088.0,7089974.0,0.1015,0.6167,4904460.0,965846.0,1,0.0833,1,0.0,-6.8e-05,0.3833,0.0,-67175.0,3,35613015.0,0.0375,0.4686
