customer_id,observation_date,age,gender,province,tenure_months,has_mobile_banking,num_products,has_loan,salary_mean_12m,salary_std_12m,salary_cv_12m,salary_min_12m,salary_max_12m,salary_trend_12m,salary_delay_rate_12m,has_term_deposit,term_deposit_count,term_deposit_total,term_deposit_interest_annual,has_savings_account,savings_avg_balance_12m,savings_min_balance_avg,savings_trend_12m,total_income_proxy,bills_electric_avg,bills_water_avg,bills_internet_avg,bills_total_avg,bills_to_income_ratio,edu_spend_avg,entertainment_avg,grocery_spend_avg,dining_spend_avg,shopping_spend_avg,transport_spend_avg,total_shopping_avg,transfer_avg,total_spend_avg,discretionary_spend_avg,essential_spend_ratio,spend_to_income_ratio,monthly_surplus_avg,cashflow_volatility,months_negative_balance,overdraft_rate,high_spend_months,end_month_shortfall_avg,spending_acceleration,savings_rate_avg,wealth_accumulation,edu_spend_trend,large_transfer_count,large_transfer_avg,income_jump_detected,lifestyle_inflation
KH000801,2023-06-30,39,F,DN,108,1,3,0,9940851.0,763105.0,0.0768,9078153.0,11055572.0,48829.0,0.2344,0,0,0.0,0.0,0,0.0,0.0,-326469.0,119290210.0,676052.0,146076.0,195269.0,1017397.0,0.1023,209320.0,1589748.0,1891851.0,156854.0,2109200.0,425084.0,4582989.0,1794436.0,9193890.0,8176493.0,0.1107,0.9249,746961.0,134171.0,1,0.0833,8,0.0,0.008998,0.0751,0.0,77903.0,2,39543875.0,0.0032,0.0796
KH000802,2023-06-30,37,F,HN,8,0,2,0,14295389.0,1012113.0,0.0708,13100990.0,14747872.0,344674.0,0.0138,0,0,0.0,0.0,0,0.0,0.0,-645144.0,171544674.0,488400.0,115636.0,224756.0,828792.0,0.058,109410.0,548075.0,1214380.0,341077.0,967215.0,214574.0,2737246.0,0.0,4223523.0,3394731.0,0.1962,0.2954,10071866.0,4538063.0,0,0.0,1,0.0,0.009128,0.7046,0.0,77989.0,2,39113340.0,0.1518,-0.1749
KH000803,2023-06-30,35,M,DN,19,1,5,0,10166211.0,516781.0,0.0508,8818987.0,10797698.0,-170529.0,0.0185,1,1,25174673.0,1621208.0,0,0.0,0.0,271678.0,123615734.0,421150.0,167394.0,254886.0,843430.0,0.083,213893.0,2434234.0,1735076.0,925105.0,1203474.0,178686.0,4042341.0,0.0,7533898.0,6690468.0,0.112,0.7411,2632313.0,1238243.0,0,0.0,1,0.0,-0.004371,0.2589,0.2064,58565.0,2,39769093.0,0.0041,0.1959
KH000804,2023-06-30,42,F,OTHER,15,1,2,0,10863651.0,280372.0,0.0258,9437466.0,11343373.0,250626.0,0.0111,0,0,0.0,0.0,1,20927901.0,12600279.0,-697925.0,130363810.0,291437.0,146157.0,179289.0,616883.0,0.0568,53252.0,745185.0,1265842.0,2035048.0,3375548.0,1099777.0,7776215.0,0.0,9191535.0,8574652.0,0.0671,0.8461,1672116.0,292774.0,2,0.1667,0,0.0,0.003689,0.1539,0.1605,-12884.0,0,0.0,0.061,0.5501
KH000805,2023-06-30,29,F,DN,120,0,3,0,11660131.0,323957.0,0.0278,11330718.0,12890995.0,192905.0,0.0261,1,3,95818338.0,5042181.0,0,0.0,0.0,281817.0,144963758.0,485702.0,111286.0,380375.0,977363.0,0.0838,1601781.0,203273.0,1434147.0,2587598.0,5986195.0,1203491.0,11211431.0,0.0,13993848.0,13016485.0,0.0698,1.2001,-2333717.0,574058.0,8,0.6667,11,-1979269.0,0.002859,-0.2001,0.6848,128428.0,2,16598603.0,0.0247,0.5776
KH000806,2023-06-30,30,F,CT,39,0,4,0,15051786.0,541811.0,0.036,13166546.0,16120951.0,-292421.0,0.0304,0,0,0.0,0.0,0,0.0,0.0,-132223.0,180621429.0,536914.0,209254.0,325185.0,1071353.0,0.0712,69291.0,1079676.0,788285.0,616765.0,1240027.0,157603.0,2802680.0,0.0,5023000.0,3951647.0,0.2133,0.3337,10028786.0,3023188.0,0,0.0,0,0.0,-0.00793,0.6663,0.0,41226.0,2,31122013.0,0.1723,0.1507
KH000807,2023-06-30,34,F,HCM,12,0,2,0,10225112.0,119642.0,0.0117,9106236.0,11383430.0,171704.0,0.0086,0,0,0.0,0.0,1,14597999.0,7000037.0,-409990.0,122701341.0,421807.0,76502.0,468523.0,966832.0,0.0946,505541.0,1363283.0,1748990.0,813887.0,6921973.0,451813.0,9936663.0,0.0,12772319.0,11805487.0,0.0757,1.2491,-2547207.0,556773.0,3,0.25,6,-2628557.0,0.001977,-0.2491,0.119,12557.0,1,17656636.0,0.0652,0.4057
KH000808,2023-06-30,29,F,HCM,15,1,4,1,24394809.0,1382667.0,0.0567,21679604.0,27357846.0,53626.0,0.0625,0,0,0.0,0.0,1,51040519.0,31959040.0,-323345.0,292737705.0,690087.0,144639.0,262083.0,1096809.0,0.045,22412.0,2249637.0,1078837.0,1075975.0,4383242.0,882939.0,7420993.0,1286046.0,12075897.0,10979088.0,0.0908,0.495,12318912.0,3084532.0,0,0.0,2,0.0,0.000926,0.505,0.1744,47734.0,1,7255910.0,0.0157,-0.2048
KH000809,2023-06-30,39,M,HP,6,1,3,0,8465791.0,413655.0,0.0489,7919622.0,8646669.0,33310.0,0.0155,0,0,0.0,0.0,1,13705098.0,4612980.0,221243.0,101589492.0,490192.0,137366.0,236818.0,864376.0,0.1021,747029.0,1783881.0,1309255.0,1447659.0,2292018.0,936816.0,5985748.0,0.0,9381034.0,8516658.0,0.0921,1.1081,-915243.0,410770.0,2,0.1667,5,-1021300.0,0.001503,-0.1081,0.1349,3504.0,0,0.0,0.1305,0.7803
KH000810,2023-06-30,29,F,OTHER,33,1,4,0,12496943.0,213346.0,0.0171,11665337.0,14703443.0,449243.0,0.1182,0,0,0.0,0.0,0,0.0,0.0,327566.0,149963310.0,365666.0,53765.0,193001.0,612432.0,0.049,63465.0,919882.0,2781090.0,621543.0,4567824.0,872965.0,8843422.0,1207507.0,11646708.0,11034276.0,0.0526,0.932,850235.0,93560.0,1,0.0833,7,0.0,-0.001217,0.068,0.0,64344.0,1,18882428.0,0.0412,0.8266
KH000811,2023-06-30,36,M,HP,44,0,3,0,11011030.0,745907.0,0.0677,10665879.0,11523360.0,238265.0,0.0261,1,1,22924933.0,946219.0,0,0.0,0.0,-644454.0,133078575.0,232365.0,55227.0,184545.0,472137.0,0.0429,134167.0,416986.0,2558965.0,1665900.0,3388019.0,172078.0,7784962.0,0.0,8808252.0,8336115.0,0.0536,0.7999,2202778.0,630675.0,0,0.0,2,0.0,0.001013,0.2001,0.1735,95729.0,1,16256015.0,0.1335,0.5894
KH000812,2023-06-30,34,F,OTHER,80,1,1,0,27493215.0,1858190.0,0.0676,24808822.0,32210989.0,-135625.0,0.0217,0,0,0.0,0.0,0,0.0,0.0,-534828.0,329918581.0,615070.0,74499.0,254557.0,944126.0,0.0343,429447.0,1088883.0,1344329.0,648278.0,3584580.0,510111.0,6087298.0,3905788.0,12455542.0,11511416.0,0.0758,0.453,15037673.0,3022118.0,2,0.1667,0,0.0,-0.004676,0.547,0.0,42563.0,1,14126559.0,0.06,0.5791
KH000813,2023-06-30,36,M,OTHER,20,0,2,0,14159129.0,259111.0,0.0183,13471126.0,15828197.0,177947.0,0.045,0,0,0.0,0.0,0,0.0,0.0,300717.0,169909551.0,486399.0,73880.0,278113.0,838392.0,0.0592,1527029.0,456815.0,1651999.0,425486.0,1797652.0,430892.0,4306029.0,949506.0,8077771.0,7239379.0,0.1038,0.5705,6081358.0,1185965.0,1,0.0833,0,0.0,-0.002665,0.4295,0.0,3590.0,1,14955045.0,0.0976,0.3753
KH000814,2023-06-30,31,F,CT,26,1,2,0,22279181.0,540766.0,0.0243,20030435.0,23641642.0,-133369.0,0.0039,0,0,0.0,0.0,0,0.0,0.0,-93547.0,267350168.0,422140.0,76515.0,204169.0,702824.0,0.0315,297941.0,866704.0,2611749.0,705152.0,852068.0,758483.0,4927452.0,0.0,6794921.0,6092097.0,0.1034,0.305,15484260.0,4603039.0,1,0.0833,1,0.0,0.002024,0.695,0.0,47233.0,0,0.0,0.1612,0.7344
KH000815,2023-06-30,32,M,OTHER,14,1,3,0,6281103.0,172901.0,0.0275,5534945.0,7289195.0,-124950.0,0.0515,1,3,45333995.0,2045327.0,0,0.0,0.0,185334.0,77418563.0,632678.0,118065.0,173357.0,924100.0,0.1471,475035.0,261795.0,2698338.0,1739049.0,446469.0,282691.0,5166547.0,0.0,6827477.0,5903377.0,0.1354,1.087,-546374.0,109244.0,6,0.5,3,-655501.0,0.005304,-0.087,0.6015,51208.0,0,0.0,0.076,-0.0508
KH000816,2023-06-30,35,F,HCM,22,0,3,0,15157105.0,709279.0,0.0468,14639733.0,17221271.0,82081.0,0.023,0,0,0.0,0.0,0,0.0,0.0,233759.0,181885258.0,779778.0,126586.0,182498.0,1088862.0,0.0718,1001558.0,740004.0,475185.0,1250994.0,3196614.0,748117.0,5670910.0,0.0,8501334.0,7412472.0,0.1281,0.5609,6655771.0,1166094.0,0,0.0,1,0.0,0.005659,0.4391,0.0,-6845.0,1,18618451.0,0.5334,0.3378
KH000817,2023-06-30,36,F,HCM,10,1,5,0,19997656.0,1522705.0,0.0761,18255381.0,22749559.0,284743.0,0.2739,1,1,201234236.0,9127134.0,0,0.0,0.0,-78627.0,249099001.0,373902.0,94409.0,214304.0,682615.0,0.0341,1167941.0,909086.0,2415529.0,1731024.0,2012408.0,696317.0,6855278.0,0.0,9614920.0,8932305.0,0.071,0.4808,10382736.0,1158051.0,2,0.1667,0,0.0,-0.000666,0.5192,0.8386,-50717.0,0,0.0,0.03,-0.287
KH000818,2023-06-30,34,F,DN,32,1,3,1,13880657.0,785223.0,0.0566,12503230.0,14934831.0,-247453.0,0.0135,1,2,155524031.0,6818405.0,0,0.0,0.0,-263427.0,173386291.0,698710.0,65586.0,238917.0,1003213.0,0.0723,42699.0,163287.0,3175422.0,2648722.0,4019022.0,739929.0,10583095.0,410355.0,12202649.0,11199436.0,0.0822,0.8791,1678008.0,601519.0,1,0.0833,1,0.0,-0.015709,0.1209,0.9337,-132894.0,3,18824388.0,0.0475,0.4901
KH000819,2023-06-30,48,F,HCM,6,1,3,0,21904720.0,1263381.0,0.0577,21197897.0,23930695.0,-50758.0,0.0141,0,0,0.0,0.0,0,0.0,0.0,-507777.0,262856637.0,315830.0,140116.0,221304.0,677250.0,0.0309,639121.0,961872.0,2654857.0,1243748.0,4989108.0,284172.0,9171885.0,0.0,11450128.0,10772878.0,0.0591,0.5227,10454592.0,4392875.0,0,0.0,0,0.0,-0.004465,0.4773,0.0,-24552.0,2,10794165.0,0.2176,0.7372
KH000820,2023-06-30,27,M,OTHER,6,1,4,1,9717424.0,295389.0,0.0304,9446531.0,10849395.0,285167.0,0.0556,1,3,69186176.0,3228182.0,0,0.0,0.0,-132375.0,119837267.0,342541.0,156464.0,299337.0,798342.0,0.0822,608699.0,1813507.0,1114912.0,163314.0,1867780.0,130707.0,3276713.0,0.0,6497261.0,5698919.0,0.1229,0.6686,3220163.0,829108.0,0,0.0,1,0.0,0.000918,0.3314,0.5933,-30619.0,4,74744575.0,0.2359,0.5673
KH000821,2023-06-30,34,F,HN,30,1,4,0,26940781.0,1446451.0,0.0537,24480703.0,29274594.0,-138166.0,0.091,0,0,0.0,0.0,0,0.0,0.0,610758.0,323289376.0,672799.0,123575.0,290837.0,1087211.0,0.0404,226873.0,471980.0,1704401.0,1285830.0,1329232.0,507395.0,4826858.0,0.0,6612922.0,5525711.0,0.1644,0.2455,20327859.0,9731088.0,1,0.0833,1,0.0,-0.003342,0.7545,0.0,224.0,1,12420574.0,0.1569,0.2753
KH000822,2023-06-30,22,F,HN,64,1,2,0,43449230.0,1077154.0,0.0248,37042996.0,47162722.0,56280.0,0.0935,1,2,388076759.0,24460504.0,0,0.0,0.0,167670.0,545851261.0,672073.0,70950.0,341980.0,1085003.0,0.025,193090.0,254830.0,2136387.0,2543763.0,5247088.0,269849.0,10197087.0,1015403.0,12745413.0,11660410.0,0.0851,0.2933,30703817.0,6067465.0,0,0.0,1,0.0,0.000241,0.7067,0.7443,69519.0,1,8771948.0,0.0484,0.5581
KH000823,2023-06-30,37,F,OTHER,24,1,4,0,10872278.0,649865.0,0.0598,9287318.0,12741330.0,-12132.0,0.0227,0,0,0.0,0.0,0,0.0,0.0,-287539.0,130467334.0,398476.0,93775.0,224446.0,716697.0,0.0659,179545.0,283032.0,923448.0,1049280.0,4055787.0,216504.0,6245019.0,4113778.0,11538071.0,10821374.0,0.0621,1.0612,-665793.0,221655.0,11,0.9167,10,-729390.0,-0.016386,-0.0612,0.0,-73264.0,0,0.0,0.0133,0.0974
KH000824,2023-06-30,26,F,HN,31,1,4,0,10509058.0,277861.0,0.0264,9764747.0,12541296.0,305307.0,0.0751,0,0,0.0,0.0,1,24479824.0,12521801.0,67081.0,126108696.0,286217.0,190102.0,303924.0,780243.0,0.0742,33940.0,384837.0,1048476.0,1882469.0,5453028.0,161603.0,8545576.0,1452092.0,11196688.0,10416445.0,0.0697,1.0654,-687630.0,342275.0,3,0.25,7,-789169.0,-0.007332,-0.0654,0.1941,-21705.0,1,5341118.0,0.0119,0.6973
KH000825,2023-06-30,32,M,HN,41,0,2,1,27908690.0,306408.0,0.011,26813627.0,30882913.0,113769.0,0.0213,1,2,316444064.0,14842273.0,0,0.0,0.0,546969.0,349746547.0,663836.0,151315.0,347894.0,1163045.0,0.0417,45830.0,375406.0,573959.0,1048820.0,4247668.0,524738.0,6395185.0,6199.0,7985665.0,6822620.0,0.1456,0.2861,19923025.0,3031894.0,2,0.1667,2,0.0,-0.000695,0.7139,0.9449,48082.0,0,0.0,0.134,0.7302
KH000826,2023-06-30,32,M,HCM,10,0,1,0,29882170.0,1394254.0,0.0467,28799866.0,35130274.0,-9743.0,0.036,0,0,0.0,0.0,0,0.0,0.0,-217396.0,358586044.0,478862.0,116223.0,204551.0,799636.0,0.0268,97023.0,1142407.0,513901.0,1175306.0,574512.0,276970.0,2540689.0,0.0,4579755.0,3780119.0,0.1746,0.1533,25302415.0,9864263.0,1,0.0833,1,0.0,-0.006877,0.8467,0.0,-15518.0,4,46979622.0,0.0871,0.4026
KH000827,2023-06-30,37,M,CT,6,0,5,0,10228395.0,315645.0,0.0309,9892384.0,11905072.0,-117320.0,0.0835,0,0,0.0,0.0,1,17022601.0,9625917.0,-108556.0,122740737.0,363121.0,77287.0,361733.0,802141.0,0.0784,22549.0,166435.0,1661754.0,1018921.0,436372.0,495311.0,3612358.0,1471874.0,6075357.0,5273216.0,0.132,0.594,4153038.0,1271041.0,2,0.1667,2,0.0,-0.003249,0.406,0.1387,62069.0,4,44951818.0,0.041,0.4458
KH000828,2023-06-30,30,F,DN,64,1,4,0,10592290.0,572277.0,0.054,10115393.0,11734195.0,471014.0,0.1892,0,0,0.0,0.0,1,24793872.0,8046113.0,-227396.0,127107481.0,243458.0,131835.0,162266.0,537559.0,0.0508,70409.0,735995.0,714359.0,512014.0,355912.0,237401.0,1819686.0,2259427.0,5423076.0,4885517.0,0.0991,0.512,5169214.0,1113180.0,0,0.0,0,0.0,-0.011841,0.488,0.1951,24774.0,0,0.0,0.1651,0.178
KH000829,2023-06-30,30,M,OTHER,66,0,1,1,11819774.0,735480.0,0.0622,11387081.0,13464786.0,34848.0,0.1768,1,3,47456957.0,3009743.0,0,0.0,0.0,-60489.0,144847026.0,301937.0,96096.0,408132.0,806165.0,0.0682,88437.0,963147.0,790137.0,1513289.0,1042471.0,1166515.0,4512412.0,0.0,6370161.0,5563996.0,0.1266,0.5389,5449613.0,2155975.0,2,0.1667,0,0.0,0.002977,0.4611,0.3346,27243.0,2,22332129.0,0.0913,0.8007
KH000830,2023-06-30,46,F,HN,13,0,5,1,6601859.0,442095.0,0.067,6333914.0,6811625.0,4742.0,0.008,0,0,0.0,0.0,0,0.0,0.0,-406111.0,79222306.0,553815.0,88992.0,231114.0,873921.0,0.1324,125289.0,781410.0,1560246.0,693376.0,3084181.0,597113.0,5934916.0,0.0,7715536.0,6841615.0,0.1133,1.1687,-1113677.0,538991.0,11,0.9167,10,-1099203.0,0.016444,-0.1687,0.0,-26070.0,1,7544294.0,0.0578,0.4762
KH000831,2023-06-30,37,M,OTHER,6,1,2,0,8286979.0,652214.0,0.0787,7949071.0,9411643.0,149873.0,0.01,1,1,84092644.0,5646248.0,0,0.0,0.0,-64834.0,105089996.0,718015.0,86818.0,324212.0,1129045.0,0.1362,756431.0,412615.0,1262659.0,333141.0,2182758.0,293136.0,4071694.0,0.0,6369785.0,5240740.0,0.1773,0.7686,1917194.0,305927.0,0,0.0,2,0.0,0.006842,0.2314,0.8456,2977.0,1,12287693.0,0.0253,0.4216
KH000832,2023-06-30,30,F,HCM,53,0,4,0,8118261.0,396905.0,0.0489,7246123.0,8636897.0,193773.0,0.1138,0,0,0.0,0.0,0,0.0,0.0,286600.0,97419134.0,376204.0,105463.0,367548.0,849215.0,0.1046,978172.0,1902933.0,2644909.0,1494326.0,5793379.0,947217.0,10879831.0,0.0,14610151.0,13760936.0,0.0581,1.7997,-6491890.0,2773991.0,1,0.0833,4,-7472762.0,-0.002456,-0.7997,0.0,21967.0,3,16545481.0,0.1439,-0.0717
KH000833,2023-06-30,32,F,HN,29,1,4,0,8747030.0,382887.0,0.0438,7882658.0,10398274.0,-230017.0,0.0204,0,0,0.0,0.0,0,0.0,0.0,-251703.0,104964361.0,335781.0,132530.0,204699.0,673010.0,0.0769,283575.0,169502.0,1424840.0,1041567.0,3067011.0,507741.0,6041159.0,0.0,7167246.0,6494236.0,0.0939,0.8194,1579784.0,261561.0,2,0.1667,0,0.0,-0.010971,0.1806,0.0,10791.0,1,15251504.0,0.0497,0.1181
KH000834,2023-06-30,48,M,HCM,6,1,3,1,13129790.0,356992.0,0.0272,11701492.0,14970446.0,12000.0,0.0887,0,0,0.0,0.0,0,0.0,0.0,-803665.0,157557484.0,466310.0,80801.0,213040.0,760151.0,0.0579,26508.0,143556.0,1326898.0,547270.0,1445357.0,163082.0,3482607.0,0.0,4412822.0,3652671.0,0.1723,0.3361,8716968.0,3726480.0,2,0.1667,2,0.0,-0.007533,0.6639,0.0,28361.0,3,43362018.0,0.0724,0.4656
KH000835,2023-06-30,33,F,HN,6,1,4,1,15242899.0,949329.0,0.0623,13262760.0,17250337.0,-164468.0,0.0172,1,2,138519492.0,7553319.0,1,22836434.0,10829534.0,645739.0,190468112.0,311450.0,172799.0,414026.0,898275.0,0.0589,531697.0,1995126.0,626173.0,201425.0,3368579.0,91860.0,4288037.0,0.0,7713135.0,6814860.0,0.1165,0.506,7529764.0,2269749.0,2,0.1667,1,0.0,-0.002714,0.494,0.8821,-62411.0,1,9990947.0,0.0364,-0.0925
KH000836,2023-06-30,29,F,HCM,98,1,4,0,29746771.0,1302591.0,0.0438,26568864.0,35189637.0,-62908.0,0.0604,0,0,0.0,0.0,1,60424714.0,26832578.0,624682.0,356961248.0,209942.0,170193.0,207911.0,588046.0,0.0198,1083815.0,1233921.0,3663319.0,1786357.0,2645488.0,174520.0,8269684.0,0.0,11175466.0,10587420.0,0.0526,0.3757,18571305.0,4767097.0,2,0.1667,2,0.0,0.00683,0.6243,0.1693,-13680.0,2,29551927.0,0.0238,-0.2273
KH000837,2023-06-30,29,M,HCM,6,0,1,1,7984327.0,262632.0,0.0329,7728527.0,9217557.0,304698.0,0.0277,0,0,0.0,0.0,0,0.0,0.0,1153606.0,95811921.0,701191.0,141381.0,423301.0,1265873.0,0.1585,909581.0,1232937.0,751147.0,111501.0,320935.0,454966.0,1638549.0,0.0,5046940.0,3781067.0,0.2508,0.6321,2937387.0,772655.0,1,0.0833,2,0.0,-0.005923,0.3679,0.0,-17744.0,1,9939208.0,0.0763,0.1919
KH000838,2023-06-30,30,M,HN,7,1,1,1,21494751.0,865090.0,0.0402,20984045.0,23544195.0,280685.0,0.0413,1,2,156638892.0,9536410.0,0,0.0,0.0,-99348.0,267473418.0,236668.0,116136.0,341656.0,694460.0,0.0323,12127.0,678843.0,2076391.0,182032.0,1945547.0,437225.0,4641195.0,0.0,6026625.0,5332165.0,0.1152,0.2804,15468126.0,4846439.0,1,0.0833,1,0.0,-0.006998,0.7196,0.6073,-47761.0,1,14021627.0,0.016,0.0176
KH000839,2023-06-30,30,M,OTHER,19,1,4,0,12081713.0,434148.0,0.0359,10505805.0,14036096.0,167762.0,0.0404,0,0,0.0,0.0,0,0.0,0.0,393888.0,144980551.0,346740.0,144174.0,239951.0,730865.0,0.0605,254713.0,297488.0,1203143.0,340097.0,4184490.0,161542.0,5889272.0,0.0,7172338.0,6441473.0,0.1019,0.5937,4909375.0,819745.0,0,0.0,1,0.0,-0.002679,0.4063,0.0,-24149.0,1,11745395.0,0.2426,0.6273
KH000840,2023-06-30,24,F,HCM,6,1,5,0,12772885.0,1002612.0,0.0785,11956222.0,15168549.0,-231047.0,0.1581,0,0,0.0,0.0,0,0.0,0.0,-468117.0,153274616.0,572314.0,189164.0,406490.0,1167968.0,0.0914,4000.0,2364511.0,2349389.0,1037366.0,3103229.0,585816.0,7075800.0,0.0,10612279.0,9444311.0,0.1101,0.8308,2160606.0,597892.0,2,0.1667,0,0.0,0.006841,0.1692,0.0,-29841.0,2,31948442.0,0.1294,-0.1684
KH000841,2023-06-30,26,M,OTHER,6,0,2,0,18461830.0,477138.0,0.0258,18013288.0,21966749.0,87340.0,0.0003,0,0,0.0,0.0,0,0.0,0.0,690005.0,221541962.0,658669.0,87738.0,204069.0,950476.0,0.0515,171872.0,312155.0,1783212.0,402357.0,3094465.0,298943.0,5578977.0,0.0,7013480.0,6063004.0,0.1355,0.3799,11448350.0,1740974.0,1,0.0833,1,0.0,-0.002668,0.6201,0.0,-47665.0,1,5446924.0,0.1466,-0.1186
KH000842,2023-06-30,28,M,OTHER,10,1,1,0,7610660.0,296941.0,0.039,6673538.0,8105074.0,-65120.0,0.0169,1,2,84986680.0,3691278.0,1,8039688.0,4534399.0,7739.0,95019194.0,576691.0,106668.0,332167.0,1015526.0,0.1334,292409.0,584055.0,2782624.0,985641.0,4538753.0,334493.0,8641511.0,0.0,10533501.0,9517975.0,0.0964,1.384,-2922841.0,1020250.0,11,0.9167,7,-3268602.0,-0.003237,-0.384,1.0186,-36337.0,0,0.0,0.0549,0.8892
KH000843,2023-06-30,39,M,HN,7,0,5,0,16169273.0,509506.0,0.0315,15509659.0,18089689.0,248383.0,0.0618,0,0,0.0,0.0,1,25272818.0,9412325.0,-110878.0,194031282.0,249243.0,209378.0,343729.0,802350.0,0.0496,141530.0,122572.0,1573137.0,1481051.0,949620.0,772360.0,4776168.0,0.0,5842620.0,5040270.0,0.1373,0.3613,10326653.0,2036852.0,0,0.0,0,0.0,0.000955,0.6387,0.1303,11392.0,3,46645719.0,0.1382,0.8942
KH000844,2023-06-30,31,M,HCM,39,1,4,0,13857502.0,305066.0,0.022,12312983.0,16117047.0,-62675.0,0.0644,1,3,161111302.0,10058368.0,0,0.0,0.0,951666.0,176348397.0,236435.0,88831.0,294961.0,620227.0,0.0448,61353.0,404274.0,3446210.0,2154463.0,4457383.0,455131.0,10513187.0,0.0,11599041.0,10978814.0,0.0535,0.837,2258461.0,673219.0,1,0.0833,2,0.0,-0.003514,0.163,0.9689,-51571.0,1,14087473.0,0.1106,0.1006
KH000845,2023-06-30,33,F,DN,16,0,3,1,16561993.0,512817.0,0.031,14961168.0,19814372.0,-115606.0,0.1749,0,0,0.0,0.0,1,26346024.0,16268717.0,-546636.0,198743921.0,601175.0,84267.0,209556.0,894998.0,0.054,962123.0,419398.0,2007944.0,1181864.0,2522336.0,432644.0,6144788.0,4984910.0,13406217.0,12511219.0,0.0668,0.8095,3155776.0,1198705.0,1,0.0833,2,0.0,-0.001402,0.1905,0.1326,-4289.0,4,27262597.0,0.0682,0.4381
KH000846,2023-06-30,45,F,OTHER,7,0,1,0,14757104.0,653034.0,0.0443,14301296.0,15288464.0,122134.0,0.0353,0,0,0.0,0.0,1,30935135.0,14497666.0,-7136.0,177085253.0,599387.0,67573.0,273153.0,940113.0,0.0637,1222831.0,797727.0,1713955.0,2745426.0,2550231.0,377775.0,7387387.0,0.0,10348058.0,9407945.0,0.0908,0.7012,4409046.0,833109.0,0,0.0,2,0.0,-0.001687,0.2988,0.1747,-59821.0,1,10234013.0,0.1336,-0.0021
KH000847,2023-06-30,45,M,OTHER,9,1,1,0,43737902.0,2371161.0,0.0542,37507629.0,50684627.0,292701.0,0.0165,1,1,328159438.0,17208154.0,0,0.0,0.0,-694915.0,542062980.0,355658.0,98365.0,383081.0,837104.0,0.0191,178577.0,915610.0,2157366.0,356189.0,651241.0,1186140.0,4350936.0,0.0,6282227.0,5445123.0,0.1332,0.1436,37455675.0,10492687.0,1,0.0833,1,0.0,-0.01108,0.8564,0.6252,5483.0,2,19324645.0,0.1259,0.3599
KH000848,2023-06-30,32,F,DN,6,1,3,0,9421470.0,501045.0,0.0532,8557606.0,10375353.0,263588.0,0.0631,1,2,19366056.0,1153917.0,0,0.0,0.0,334429.0,114211559.0,335075.0,109568.0,375243.0,819886.0,0.087,577380.0,1199219.0,2100110.0,1354060.0,1944705.0,734709.0,6133584.0,0.0,8730069.0,7910183.0,0.0939,0.9266,691401.0,85002.0,1,0.0833,5,0.0,0.006368,0.0734,0.1713,66591.0,2,17787522.0,0.0385,-0.2583
KH000849,2023-06-30,29,F,HN,6,1,4,0,10120224.0,648578.0,0.0641,9267523.0,11857287.0,309854.0,0.0003,1,1,96859359.0,4534601.0,0,0.0,0.0,-469973.0,125977286.0,532983.0,161775.0,320337.0,1015095.0,0.1003,285122.0,1134915.0,914365.0,491763.0,784033.0,99997.0,2290158.0,0.0,4725290.0,3710195.0,0.2148,0.4669,5394934.0,695641.0,2,0.1667,0,0.0,0.00971,0.5331,0.7976,42959.0,2,17332626.0,0.0307,-0.1036
KH000850,2023-06-30,28,M,HCM,30,1,1,0,9683337.0,145146.0,0.015,9364976.0,11186015.0,311692.0,0.0327,1,3,108398936.0,5683897.0,1,17494432.0,10038197.0,-930285.0,121883944.0,664324.0,76043.0,271081.0,1011448.0,0.1045,714170.0,886089.0,1335723.0,1284074.0,3543133.0,846266.0,7009196.0,2379785.0,12000688.0,10989240.0,0.0843,1.2393,-2317351.0,359287.0,6,0.5,5,-2006354.0,0.006237,-0.2393,1.0834,-2210.0,3,54364680.0,0.0721,0.5028
KH000851,2023-06-30,40,M,OTHER,6,1,4,1,9609597.0,307556.0,0.032,8884952.0,10581655.0,376534.0,0.1321,0,0,0.0,0.0,0,0.0,0.0,41431.0,115315158.0,649511.0,126541.0,292178.0,1068230.0,0.1112,138470.0,477150.0,2056167.0,1687450.0,2142599.0,929284.0,6815500.0,0.0,8499350.0,7431120.0,0.1257,0.8845,1110247.0,482697.0,0,0.0,2,0.0,-0.006849,0.1155,0.0,62628.0,1,15643328.0,0.1704,-0.1604
KH000852,2023-06-30,33,F,HP,15,1,5,1,9458899.0,328043.0,0.0347,9202195.0,11225504.0,86125.0,0.0505,0,0,0.0,0.0,1,9595339.0,3834000.0,1055436.0,113506792.0,289226.0,186578.0,209424.0,685228.0,0.0724,312937.0,797858.0,2702574.0,451802.0,5577597.0,397509.0,9129482.0,0.0,10925505.0,10240277.0,0.0627,1.1551,-1466606.0,335149.0,5,0.4167,7,-1626783.0,-0.001571,-0.1551,0.0845,-140054.0,0,0.0,0.072,0.6729
